,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_living,sqft_lot
5901,1.5,4,1.0,7,230000.0,1520,0.0,1520,8800
5902,3.0,3,2.0,9,489000.0,3700,0.0,3700,10375
5903,1.5,3,1.0,8,497000.0,1620,620.0,2240,28750
5904,2.25,3,1.0,8,250000.0,1520,400.0,1920,7738
5905,3.0,3,2.0,10,925000.0,2110,450.0,2560,3600
5906,2.5,4,2.0,8,390000.0,1840,0.0,1840,15496
5907,2.75,3,1.0,7,415000.0,2080,0.0,2080,9600
5908,2.0,3,1.0,7,785000.0,1600,0.0,1600,9638
5909,2.0,3,1.5,8,575000.0,2168,0.0,2168,4000
5910,1.0,2,1.0,6,170000.0,860,0.0,860,8636
5911,1.75,4,1.0,7,750000.0,1100,1000.0,2100,3400
5912,1.0,3,1.0,7,230000.0,1140,0.0,1140,9639
5913,3.0,4,2.0,9,855000.0,3090,0.0,3090,35074
5914,1.0,3,2.0,6,235000.0,1330,0.0,1330,45738
5915,1.0,2,1.0,5,335000.0,1360,0.0,1360,69260
5917,2.0,4,1.5,8,677000.0,2060,120.0,2180,6000
5918,2.0,3,2.0,7,575000.0,1600,200.0,1800,5000
5919,1.0,2,1.0,7,450000.0,1120,0.0,1120,4590
5920,2.5,3,2.0,8,817250.0,2980,0.0,2980,7202
5921,2.25,4,1.0,8,440000.0,1810,790.0,2600,28600
5922,2.0,2,1.5,7,526000.0,1550,0.0,1550,2400
5923,2.25,3,2.0,10,762500.0,3330,0.0,3330,15258
5924,2.5,4,2.0,8,325000.0,2200,0.0,2200,7719
5925,3.5,4,2.0,11,840000.0,3840,0.0,3840,85728
5926,1.0,2,1.0,6,377500.0,840,0.0,840,4500
5927,1.5,3,1.0,6,212500.0,1270,0.0,1270,7128
5928,2.5,4,2.0,10,749400.0,3240,0.0,3240,20301
5929,2.5,3,1.5,8,663000.0,2480,0.0,2480,37843
5930,2.25,3,2.0,9,1480000.0,3240,1230.0,4470,22518
5931,1.0,3,1.0,7,261000.0,1060,720.0,1780,7800
5932,2.5,4,2.0,8,515000.0,1850,0.0,1850,9248
5933,2.25,3,2.0,8,410000.0,2200,0.0,2200,16921
5934,2.25,3,1.0,8,336000.0,2760,0.0,2760,10160
5935,1.0,2,1.0,7,440000.0,1090,0.0,1090,4128
5936,2.75,4,2.0,9,908950.0,3090,0.0,3090,6200
5937,1.0,2,1.0,7,554000.0,820,0.0,820,3700
5938,2.25,3,2.0,7,387000.0,1300,145.0,1445,1606
5939,2.25,4,2.0,7,268643.0,1810,0.0,1810,9240
5940,1.75,3,1.0,7,514000.0,920,700.0,1620,5000
5941,1.75,2,2.0,7,420000.0,1060,0.0,1060,4182
5942,1.75,3,1.0,7,199000.0,1050,0.0,1050,9871
5943,1.0,3,1.0,7,225000.0,1010,0.0,1010,15701
5944,2.5,4,2.0,8,320000.0,2050,0.0,2050,8424
5945,1.0,2,1.0,6,204995.0,970,0.0,970,8185
5946,2.0,3,2.0,8,376000.0,1540,0.0,1540,1827
5947,2.75,4,2.0,9,705000.0,3000,0.0,3000,6222
5948,2.5,4,2.0,9,725995.0,3190,0.0,3190,7869
5949,2.5,4,1.0,7,285000.0,1100,770.0,1870,8190
5950,2.5,4,2.0,8,285000.0,2200,0.0,2200,9397
5951,2.5,4,2.0,9,731000.0,3070,0.0,3070,5936
5952,3.75,4,2.0,10,1560000.0,2820,910.0,3730,17000
5953,2.5,4,1.0,7,510000.0,2440,0.0,2440,10423
5954,1.0,2,1.0,7,620000.0,990,0.0,990,4332
5955,4.0,3,2.0,11,1110000.0,4160,0.0,4160,31796
5956,3.5,4,2.0,9,796000.0,2870,800.0,3670,4960
5957,1.5,3,1.0,5,255000.0,910,0.0,910,25500
5958,2.5,3,2.0,9,807000.0,1940,0.0,1940,4000
5959,2.5,4,2.0,9,315000.0,1780,0.0,1780,6000
5960,2.25,3,2.0,8,637000.0,2200,0.0,2200,7355
5961,4.25,4,2.5,12,2730000.0,5610,800.0,6410,43838
5962,2.0,3,1.0,8,490000.0,1220,850.0,2070,10023
5963,1.75,3,1.0,7,253000.0,1020,1020.0,2040,7281
5964,2.5,4,2.0,8,325900.0,2320,0.0,2320,6270
5965,2.0,2,1.0,7,425000.0,870,570.0,1440,6677
5966,2.5,4,2.0,7,215000.0,1700,0.0,1700,6675
5967,2.5,4,2.0,7,315000.0,1700,0.0,1700,6675
5969,1.0,2,1.0,6,295000.0,800,0.0,800,6500
5970,1.75,3,1.0,8,509007.0,1350,450.0,1800,7620
5972,1.75,3,1.0,7,205000.0,1290,0.0,1290,7210
5973,1.5,3,1.0,7,275000.0,1200,700.0,1900,9737
5974,1.75,3,1.0,8,685000.0,1480,0.0,1480,7000
5975,2.5,4,1.0,7,465000.0,1220,870.0,2090,12833
5976,2.25,4,1.0,8,560000.0,1330,620.0,1950,9800
5977,1.75,3,1.0,7,458500.0,1250,0.0,1250,9605
5978,1.0,3,1.0,6,354000.0,990,0.0,990,7590
5979,2.5,3,2.0,9,441000.0,2740,0.0,2740,7923
5980,1.75,3,1.0,7,194000.0,1110,150.0,1260,10488
5981,2.5,4,2.0,8,316500.0,2150,0.0,2150,6807
5982,1.75,3,1.5,7,524950.0,1230,520.0,1750,3250
5983,2.25,3,2.0,8,1050000.0,1920,960.0,2880,6092
5984,2.25,4,2.0,9,925000.0,2590,0.0,2590,13894
5985,1.75,3,1.5,7,780000.0,1830,600.0,2430,4524
5986,2.0,2,2.0,6,241000.0,1470,0.0,1470,3128
5987,2.75,3,1.0,7,519000.0,1270,750.0,2020,10744
5988,1.0,2,1.0,6,286000.0,610,0.0,610,4000
5989,2.0,3,1.0,8,400000.0,1500,1500.0,3000,17800
5990,1.0,2,1.0,5,255000.0,920,0.0,920,43560
5991,1.75,3,1.0,6,152000.0,1070,0.0,1070,7754
5993,2.5,4,2.0,7,330000.0,1820,0.0,1820,3905
5994,1.0,2,1.0,7,461000.0,1060,0.0,1060,7193
5995,2.5,5,2.0,9,620000.0,3070,0.0,3070,34991
5997,2.0,3,1.0,7,435000.0,1260,350.0,1610,6911
5998,2.75,5,2.0,9,725000.0,2830,0.0,2830,5310
5999,1.0,3,1.0,7,300000.0,970,0.0,970,12300
6000,2.5,3,2.0,7,252000.0,1680,0.0,1680,8284
6001,2.75,4,1.0,8,464625.0,1260,780.0,2040,8996
6002,1.0,3,2.0,7,340000.0,1450,0.0,1450,9586
6003,2.25,4,1.5,9,1330000.0,1980,890.0,2870,6280
6004,2.0,5,1.0,7,455000.0,1120,0.0,1870,13970
6005,3.5,4,2.0,8,495000.0,2490,0.0,2490,18042
6006,2.5,4,2.0,9,925000.0,2640,710.0,3350,4501
6007,2.75,4,2.0,9,587000.0,3190,0.0,3190,8737
6008,1.75,3,1.0,6,524000.0,780,780.0,1560,5520
6010,1.0,2,1.0,8,176000.0,920,0.0,920,2332
6011,1.0,2,1.0,6,249900.0,1140,0.0,1140,5500
6012,2.5,3,1.5,7,499500.0,2520,0.0,2520,53143
6013,3.5,5,1.0,9,600000.0,1620,1530.0,3150,10542
6014,2.5,4,2.0,7,294000.0,2040,0.0,2040,7800
6015,2.0,4,1.0,7,272000.0,1780,0.0,1780,19843
6016,2.5,3,2.0,8,390000.0,2240,0.0,2240,10800
6017,2.5,4,1.0,9,700000.0,2320,950.0,3270,9650
6018,2.75,5,2.0,9,635000.0,3110,0.0,3110,6621
6019,1.5,4,2.0,8,920000.0,1660,190.0,1850,3600
6020,1.75,3,1.0,7,500000.0,1190,380.0,1570,8530
6021,1.0,2,1.0,6,263500.0,750,0.0,750,4515
6022,2.25,4,2.0,10,975000.0,2240,0.0,2240,9990
6023,2.5,3,2.0,8,575000.0,1870,0.0,1870,3485
6024,2.5,4,2.0,9,822000.0,2683,0.0,2683,40386
6025,1.0,3,1.0,7,300000.0,1490,0.0,1490,7200
6026,2.5,4,2.0,8,487600.0,2340,0.0,2340,12080
6028,2.0,2,3.0,9,680000.0,1450,0.0,1450,989
6029,2.5,3,2.0,9,419000.0,3310,0.0,3310,21096
6030,1.75,4,1.0,6,450000.0,1520,0.0,1520,5250
6031,1.75,5,1.5,7,650000.0,1260,0.0,1260,4500
6032,1.75,3,1.0,8,550000.0,1840,0.0,1840,8086
6033,2.0,4,1.0,6,330000.0,1070,680.0,1750,5202
6034,1.0,4,1.5,6,282510.0,1450,0.0,1450,32234
6035,4.0,4,2.0,13,2390000.0,4900,1430.0,6330,13296
6036,2.0,2,1.0,7,230000.0,1020,240.0,1260,10200
6038,2.5,4,2.0,8,321000.0,2430,0.0,2430,5366
6039,3.25,4,2.0,10,2200000.0,3350,900.0,4250,18000
6040,2.0,4,1.0,7,245000.0,1370,460.0,1830,10416
6041,1.0,2,1.0,6,510000.0,1310,0.0,1310,4000
6042,3.25,4,2.0,9,751000.0,2370,720.0,3090,9571
6043,2.5,4,2.0,9,675000.0,2560,0.0,2560,36601
6044,1.75,3,1.0,8,295000.0,1930,0.0,1930,13350
6045,1.0,2,1.0,7,312000.0,1260,200.0,1460,6000
6046,3.0,3,2.0,9,730000.0,2560,900.0,3460,13129
6047,3.5,5,2.0,9,762500.0,2670,620.0,3290,5880
6048,1.0,3,1.5,6,150000.0,820,0.0,820,7680
6049,1.0,3,1.0,6,270000.0,760,720.0,1480,7374
6050,2.0,4,1.0,7,400000.0,1420,0.0,1420,9301
6051,2.5,3,2.0,8,650000.0,2790,0.0,2790,6720
6052,1.5,2,1.0,8,530000.0,970,420.0,1390,5000
6053,1.0,3,1.0,7,248000.0,950,0.0,950,9400
6054,3.5,4,1.0,7,760000.0,1780,1220.0,3000,5300
6055,1.0,4,1.5,7,199000.0,1280,0.0,1280,10521
6056,1.0,2,1.0,7,240000.0,870,0.0,870,8400
6057,1.5,3,2.0,7,415000.0,1360,0.0,1360,1795
6058,1.0,3,1.0,7,228000.0,1000,0.0,1000,16376
6059,2.5,4,1.0,8,525000.0,1980,760.0,2740,12106
6060,1.75,3,1.0,7,399950.0,810,750.0,1560,5223
6061,2.5,4,2.0,9,781000.0,2590,0.0,2590,8571
6062,2.5,3,2.5,9,827000.0,1560,290.0,1850,1330
6063,2.25,5,1.5,7,525000.0,2500,0.0,2500,8621
6064,2.5,4,2.0,7,671300.0,3280,0.0,3280,5232
6065,1.0,2,1.0,5,175000.0,670,0.0,670,2378
6066,2.75,5,1.0,10,1100000.0,2150,740.0,2890,22547
6067,2.5,5,1.0,8,800000.0,1500,1500.0,3000,10560
6068,2.5,4,2.0,7,329950.0,1920,0.0,1920,4600
6069,3.25,4,2.0,7,445000.0,1960,0.0,1960,7200
6070,1.75,3,1.0,7,237000.0,1140,860.0,2000,12208
6072,2.5,4,2.0,9,438900.0,2740,0.0,2740,5700
6074,2.5,4,2.0,8,600000.0,2310,0.0,2310,3866
6075,2.5,4,2.0,9,670000.0,2095,0.0,2095,4569
6076,2.0,2,1.0,8,519000.0,1560,0.0,1560,4823
6077,2.25,3,1.0,8,320000.0,1390,490.0,1880,7350
6078,1.5,2,2.0,7,270000.0,840,0.0,840,867
6079,2.5,3,2.0,9,1000000.0,2730,0.0,2730,5832
6080,1.0,1,1.0,6,330000.0,860,0.0,860,4800
6081,2.0,3,1.0,7,657500.0,1510,810.0,2320,10960
6082,1.75,3,1.0,7,450000.0,1540,0.0,1540,61419
6083,1.0,3,1.5,5,150000.0,890,0.0,890,6488
6085,2.5,3,2.0,9,540000.0,1950,0.0,1950,13227
6086,1.0,3,1.0,7,229900.0,1010,0.0,1010,8848
6087,2.5,4,2.0,8,533000.0,2830,0.0,2830,6536
6088,1.75,4,1.0,7,239000.0,1000,500.0,1500,12560
6090,2.5,4,2.0,9,427500.0,3160,0.0,3160,8726
6091,1.0,3,1.5,7,302000.0,1110,0.0,1110,7000
6092,2.5,3,2.0,11,1150000.0,3830,0.0,3830,48743
6093,2.5,3,2.0,8,555000.0,2650,510.0,3160,4270
6094,2.25,3,2.0,7,495000.0,2100,0.0,2100,3000
6095,1.5,3,1.0,7,495000.0,2240,0.0,2240,13288
6096,0.75,2,1.0,6,340000.0,560,500.0,1060,48292
6097,2.25,4,1.0,9,464950.0,2350,0.0,2350,36116
6098,2.5,4,2.0,8,320000.0,1940,0.0,1940,7040
6099,1.0,1,1.0,7,440000.0,1160,0.0,1160,64469
6100,1.5,3,2.0,8,686000.0,1840,0.0,1840,9990
6101,1.75,4,1.0,8,555000.0,1620,640.0,2260,11000
6102,1.0,2,1.0,6,361500.0,840,0.0,840,3860
6103,3.0,5,2.0,9,1240000.0,2460,370.0,2830,7500
6104,1.0,4,1.0,6,154950.0,1600,0.0,1600,10183
6105,1.75,3,1.0,7,247200.0,1370,0.0,1370,8719
6106,2.25,3,1.0,7,250000.0,1490,470.0,1960,7414
6107,1.5,3,2.0,7,590300.0,1470,0.0,1470,7200
6108,2.75,5,1.0,8,541125.0,1370,1370.0,2740,8426
6109,2.5,2,2.0,7,310000.0,1090,0.0,1090,923
6110,2.75,4,1.0,8,704111.0,1680,780.0,2460,9520
6111,2.25,3,1.0,7,277500.0,1820,0.0,1820,19602
6112,2.75,4,1.0,7,325000.0,980,980.0,1960,8937
6113,2.25,3,2.0,7,289200.0,1760,0.0,1760,7023
6114,1.0,1,1.0,6,185000.0,720,0.0,720,5000
6115,3.5,4,2.0,11,1450000.0,2500,970.0,3470,8580
6116,2.0,4,1.0,7,420550.0,1370,0.0,1370,8100
6117,2.25,4,1.0,8,603000.0,1550,820.0,2370,11310
6118,1.0,3,1.5,7,345000.0,1230,160.0,1390,2640
6119,2.0,3,1.0,7,650000.0,920,920.0,1840,3075
6120,3.0,5,1.0,7,589950.0,1500,1290.0,2790,19439
6121,2.25,2,2.0,8,309950.0,1460,0.0,1460,1607
6123,1.5,4,1.5,7,590000.0,1330,900.0,2230,5109
6125,1.0,3,1.0,7,517500.0,1190,0.0,1190,7000
6126,3.0,3,1.5,7,700000.0,1290,800.0,2090,7440
6128,2.5,3,2.0,7,350000.0,1690,410.0,2100,3574
6129,2.5,4,2.0,10,795000.0,3160,0.0,3160,16564
6131,2.5,3,2.0,7,325000.0,1570,0.0,1570,3143
6132,1.0,3,1.5,7,337500.0,1020,0.0,1020,6000
6133,1.0,2,1.0,7,425000.0,1300,0.0,1300,11080
6134,2.5,3,1.0,9,780000.0,2110,0.0,2110,9773
6135,1.0,2,1.0,5,259000.0,1210,0.0,1210,17389
6136,1.75,4,1.0,8,524400.0,1850,140.0,1990,12950
6137,2.0,3,1.0,7,260000.0,1630,0.0,1630,8018
6138,2.0,2,2.0,7,273000.0,1384,0.0,1384,1822
6139,2.5,4,2.0,10,639900.0,3380,0.0,3380,75794
6140,2.5,4,2.0,10,420000.0,2480,0.0,2480,8626
6141,1.0,3,1.0,7,510500.0,1270,0.0,1270,8000
6142,1.0,4,1.5,6,290000.0,1010,0.0,1010,7200
6143,1.75,3,1.0,6,226000.0,990,500.0,1490,6269
6144,1.0,2,1.0,6,300000.0,820,0.0,820,3844
6145,2.0,3,1.0,7,407450.0,1810,0.0,1810,10860
6146,2.25,4,1.0,7,390000.0,1530,1530.0,3060,7920
6147,2.75,6,1.0,8,1060000.0,2130,850.0,2980,20000
6148,2.5,3,2.0,11,610000.0,3440,0.0,3440,18167
6149,2.5,3,1.0,7,239975.0,1220,600.0,1820,7242
6150,2.5,3,1.0,7,375000.0,1480,840.0,2320,5760
6151,2.5,4,2.0,9,742500.0,2620,0.0,2620,4400
6152,1.75,4,1.0,8,450000.0,2020,170.0,2190,11625
6153,2.25,3,1.0,8,300000.0,1780,0.0,1780,10395
6154,1.75,3,1.0,7,216600.0,1240,960.0,2200,7700
6155,1.75,3,1.5,7,525000.0,1600,0.0,1600,6120
6156,2.25,4,1.0,8,455000.0,1650,800.0,2450,21000
6157,2.25,4,2.0,8,390000.0,2680,0.0,2680,35218
6158,1.75,3,1.0,7,450000.0,880,970.0,1850,8667
6159,1.0,4,1.5,7,382000.0,1740,0.0,1740,4400
6160,2.25,3,1.0,7,287000.0,1170,320.0,1490,9600
6162,2.25,3,2.0,7,435000.0,1380,0.0,1380,3015
6163,1.0,2,1.5,8,575000.0,1310,200.0,1510,4032
6164,1.5,3,1.0,7,626700.0,1410,0.0,1410,3600
6165,1.5,4,1.5,7,352000.0,1440,0.0,1440,8680
6166,1.0,3,1.0,7,650000.0,920,0.0,920,6750
6167,1.0,3,1.0,7,197000.0,1090,0.0,1090,17630
6168,2.75,8,1.0,7,340000.0,1470,1320.0,2790,6695
6169,2.0,3,1.0,7,560000.0,1840,0.0,1840,14985
6170,1.75,3,1.0,7,354000.0,1340,0.0,1340,6300
6171,2.5,4,2.0,9,670000.0,2570,0.0,2570,9086
6172,3.5,4,2.0,9,769000.0,3010,0.0,3010,6202
6173,2.5,4,1.0,7,650000.0,1080,1080.0,2160,3139
6174,1.75,3,1.0,7,650000.0,1290,850.0,2140,9484
6175,1.75,4,1.0,7,289950.0,1050,1040.0,2090,7416
6176,1.75,3,1.0,7,300000.0,1240,570.0,1810,21138
6177,1.75,4,1.0,7,471000.0,1070,690.0,1760,5750
6178,2.5,4,2.0,9,639000.0,2500,0.0,2500,8540
6179,1.0,2,1.0,7,287000.0,930,0.0,930,6900
6180,2.5,4,2.0,10,740000.0,3030,0.0,3030,8335
6181,2.0,3,1.0,7,499922.0,940,520.0,1460,3000
6182,2.5,4,2.0,9,675000.0,2940,0.0,2940,14071
6183,2.75,5,2.0,9,738515.0,3360,0.0,3360,9200
6184,1.75,3,1.0,8,445000.0,1210,900.0,2110,4800
6185,2.25,4,1.0,10,1040000.0,1980,760.0,2740,11343
6186,1.0,2,1.0,7,346000.0,880,190.0,1070,2196
6187,2.0,3,2.0,7,450000.0,1180,500.0,1680,4886
6188,2.5,4,1.0,9,350000.0,2260,0.0,2260,13755
6189,3.5,4,2.0,10,2400000.0,3690,2170.0,5860,7200
6190,2.25,4,1.0,8,594950.0,2380,0.0,2380,35008
6191,3.0,5,2.0,9,1700000.0,3320,0.0,3320,5354
6192,1.0,2,1.5,7,219000.0,1050,0.0,1050,9000
6193,2.5,4,2.0,7,450000.0,2070,0.0,2070,3982
6194,2.25,4,2.0,7,402000.0,1790,0.0,1790,7311
6195,1.0,2,1.0,6,275000.0,840,0.0,840,4000
6196,1.5,3,1.0,7,421500.0,990,0.0,990,4500
6197,3.0,3,2.0,9,560000.0,3180,940.0,4120,60392
6198,1.75,3,1.0,7,314000.0,1620,0.0,1620,9600
6199,2.0,4,1.0,7,287000.0,1340,0.0,1340,8190
6200,1.0,4,1.5,6,277000.0,1500,0.0,1500,5750
6201,1.0,2,1.0,7,337500.0,1300,0.0,1300,6731
6202,2.75,4,2.0,10,792000.0,3100,0.0,3100,10245
6203,2.5,3,2.0,8,435000.0,2200,1180.0,3380,7074
6204,2.5,4,1.0,7,313100.0,1450,1210.0,2660,9030
6205,2.25,3,1.5,7,575000.0,1100,600.0,1700,3333
6206,2.5,4,1.0,8,510000.0,1240,600.0,1840,7800
6207,1.0,2,1.0,6,299950.0,890,0.0,890,5200
6209,1.75,4,1.0,7,364000.0,1340,670.0,2010,8625
6210,1.0,3,1.0,7,335000.0,1380,0.0,1380,7470
6211,1.0,3,1.0,6,219950.0,1210,0.0,1210,8000
6212,2.0,3,1.0,7,215000.0,1280,0.0,1280,6994
6214,1.0,3,1.0,7,535000.0,1180,400.0,1580,6300
6215,2.0,4,1.0,7,253000.0,1140,770.0,1910,7826
6216,2.5,2,2.0,8,650000.0,1210,530.0,1740,2500
6217,2.25,3,1.5,8,672000.0,1130,0.0,1130,4445
6218,1.75,3,1.0,8,606000.0,1130,840.0,1970,8540
6219,2.25,3,1.0,8,292000.0,1280,500.0,1780,9720
6220,2.0,3,1.0,8,289950.0,1670,0.0,1670,7757
6221,1.5,4,1.0,7,257500.0,1360,0.0,1360,9323
6222,2.5,3,1.0,7,380000.0,1290,550.0,1840,6985
6223,1.75,3,3.0,8,360000.0,1255,0.0,1255,1113
6224,1.75,3,1.0,7,269500.0,1240,600.0,1840,7412
6225,2.5,4,2.0,9,449000.0,2960,0.0,2960,6031
6226,1.5,4,1.5,7,375000.0,1430,0.0,1430,7232
6227,4.75,5,2.0,11,2200000.0,4050,1940.0,5990,10450
6228,2.5,4,2.0,11,810000.0,3480,0.0,3480,59242
6229,3.25,5,2.0,10,994000.0,4260,0.0,4260,7861
6230,2.25,5,1.0,7,275000.0,1080,740.0,1820,10500
6231,1.0,2,2.0,7,300000.0,1290,0.0,1290,2482
6232,2.5,5,2.0,7,380000.0,2130,0.0,2130,8428
6233,2.0,3,1.0,7,200000.0,1170,0.0,1170,10051
6234,3.5,3,3.0,9,635000.0,1350,380.0,1730,1349
6235,1.0,2,1.0,6,280000.0,880,0.0,880,5750
6236,2.5,3,2.0,8,574000.0,2380,0.0,2380,6832
6237,1.0,4,1.0,6,1050000.0,1330,0.0,1330,9729
6239,1.5,3,1.0,7,271950.0,1220,0.0,1220,8400
6240,1.75,5,1.0,8,630000.0,1540,950.0,2490,24969
6241,1.0,2,1.0,7,400000.0,1180,0.0,1180,10800
6242,2.5,4,2.0,8,334000.0,2310,0.0,2310,6200
6243,2.0,4,2.0,7,332500.0,1440,0.0,1440,4855
6244,1.5,2,2.0,9,525000.0,1080,540.0,1620,1444
6245,2.5,3,2.0,8,408000.0,2620,0.0,2620,8403
6246,2.5,4,2.0,9,846450.0,3710,0.0,3710,7491
6247,1.5,3,1.0,7,411100.0,1040,0.0,1040,10323
6248,3.25,5,2.0,8,409124.0,2480,840.0,3320,11340
6249,1.5,2,1.0,7,335950.0,800,0.0,800,5192
6250,2.5,5,1.0,7,480000.0,1240,800.0,2040,9597
6251,1.75,2,1.0,7,280000.0,980,980.0,1960,30144
6252,2.5,4,2.0,8,668000.0,2670,0.0,2670,4410
6253,2.5,4,2.0,8,750000.0,2930,0.0,2930,8641
6254,1.0,2,1.0,6,394475.0,830,0.0,830,4000
6255,1.75,5,2.0,7,848000.0,1980,310.0,2290,4320
6256,1.5,3,2.5,8,675000.0,2510,0.0,2510,3600
6257,1.0,3,1.0,6,175000.0,1280,0.0,1280,7572
6258,1.5,4,1.0,8,560000.0,1350,460.0,1810,6000
6259,2.75,5,2.0,8,538888.0,2080,0.0,2080,13189
6260,1.75,4,2.0,8,359000.0,1680,0.0,1680,9244
6261,2.25,3,2.0,7,300000.0,1660,0.0,1660,5128
6262,2.5,3,2.0,7,273000.0,1650,0.0,1650,5994
6263,2.5,3,2.0,9,670000.0,1280,140.0,1420,1438
6264,2.25,4,1.0,8,530000.0,1740,500.0,2240,8376
6265,1.5,3,1.0,7,625000.0,910,320.0,1230,3060
6266,1.0,3,1.0,6,248000.0,1260,0.0,1260,6000
6267,2.5,3,2.0,8,533000.0,2060,0.0,2060,4812
6268,3.5,4,1.0,8,549950.0,2190,900.0,3090,10510
6269,1.75,4,1.0,8,485000.0,2010,1210.0,3220,7392
6270,2.5,3,2.0,7,353500.0,2020,0.0,2020,4845
6271,1.75,2,1.0,9,435000.0,1910,0.0,1910,12142
6272,1.0,3,1.0,6,241000.0,1000,150.0,1150,10000
6273,2.75,4,1.5,8,885000.0,1550,1180.0,2730,3560
6274,3.0,6,2.5,7,799200.0,2290,600.0,2890,2370
6275,2.5,3,1.0,8,760000.0,1490,790.0,2280,12746
6276,1.0,2,1.0,6,270000.0,1040,0.0,1040,5700
6277,1.75,4,1.0,9,675000.0,2040,400.0,2440,7475
6278,2.5,3,1.0,8,499000.0,1000,720.0,1720,5940
6279,2.5,3,1.5,10,1200000.0,3430,0.0,3430,28718
6280,2.5,4,2.0,8,320000.0,2570,0.0,2570,4865
6282,2.75,4,1.0,7,275000.0,1210,850.0,2060,7350
6283,2.5,4,2.0,10,490000.0,3020,0.0,3020,8302
6284,2.5,3,1.5,7,550000.0,1540,800.0,2340,4200
6285,2.0,5,1.0,7,390000.0,1210,1190.0,2400,9537
6286,2.25,3,1.0,7,277000.0,1110,500.0,1610,11920
6287,1.75,3,1.0,7,236000.0,1090,0.0,1090,7647
6288,1.75,3,1.0,7,265953.0,1470,0.0,1470,13068
6289,2.25,3,1.0,8,545000.0,1240,430.0,1670,6240
6290,2.5,3,2.0,8,535000.0,1850,0.0,1850,10109
6291,2.75,3,1.0,9,1450000.0,2140,1800.0,3940,9671
6292,3.0,4,2.0,9,490000.0,1920,410.0,2330,3497
6293,2.5,4,1.5,6,319950.0,2020,0.0,2020,7200
6294,1.5,3,1.0,7,625000.0,1300,0.0,1300,7200
6295,1.0,3,1.0,7,248000.0,1180,0.0,1180,6947
6296,1.75,3,1.0,8,475000.0,1320,0.0,1320,7840
6297,2.75,6,1.0,7,410000.0,1320,1200.0,2520,9324
6298,2.5,3,3.0,9,670000.0,1680,0.0,1680,2000
6300,1.0,2,1.0,6,313000.0,1180,0.0,1180,4900
6301,3.25,3,2.5,9,950000.0,3330,0.0,3330,15093
6302,2.0,2,1.5,8,751750.0,1880,0.0,1880,5400
6303,2.5,4,2.0,9,760000.0,2210,780.0,2990,5280
6304,1.75,3,1.0,7,310650.0,1510,0.0,1510,12408
6305,3.0,4,2.0,8,367500.0,3110,0.0,3110,7231
6306,2.5,4,2.0,8,580000.0,2150,0.0,2150,5000
6307,2.25,3,1.5,8,580000.0,1200,700.0,1900,3960
6308,2.5,4,2.0,10,665000.0,2720,0.0,2720,10000
6309,2.25,3,2.0,7,239950.0,1560,0.0,1560,8280
6310,2.5,4,2.0,8,470000.0,1990,0.0,1990,30083
6312,2.0,4,1.0,7,250000.0,1350,780.0,2130,8400
6313,1.75,4,1.0,7,402000.0,1510,0.0,1510,9176
6314,3.5,5,2.0,7,295000.0,1410,690.0,2100,5107
6315,2.5,5,1.0,8,355000.0,1560,784.0,2344,8000
6316,1.5,3,1.0,6,289000.0,1970,0.0,1970,22486
6317,2.25,3,2.0,7,376000.0,1470,0.0,1470,9140
6318,1.0,2,1.0,7,212700.0,940,0.0,940,5040
6319,1.75,3,1.0,9,325000.0,1780,0.0,1780,13095
6320,2.5,4,2.0,7,415000.0,2230,0.0,2230,5743
6321,2.5,3,1.0,8,935000.0,2400,1170.0,3570,15151
6322,2.5,3,2.0,7,372000.0,1920,0.0,1920,15260
6323,1.5,3,1.0,7,240000.0,1020,270.0,1290,8366
6324,1.75,3,1.0,7,334950.0,1880,0.0,1880,16262
6325,2.5,4,2.0,9,426500.0,2960,0.0,2960,4640
6326,1.75,2,1.0,8,430000.0,1300,540.0,1840,14874
6327,1.5,3,1.0,7,400000.0,1090,800.0,1890,6183
6328,2.25,3,1.0,7,455850.0,1120,700.0,1820,6000
6329,3.5,4,2.0,10,1970000.0,3610,760.0,4370,8510
6330,1.75,3,1.0,7,400000.0,1530,0.0,1530,10731
6331,1.0,3,1.0,7,397500.0,1030,0.0,1030,10480
6332,2.5,3,3.0,8,755000.0,2000,0.0,2000,1950
6333,1.5,5,1.0,7,287000.0,1010,720.0,1730,9230
6334,2.5,4,2.0,9,480000.0,3620,0.0,3620,16000
6335,2.5,3,2.0,8,490000.0,2040,0.0,2040,9622
6336,2.5,3,2.0,8,365000.0,1680,960.0,2640,6715
6337,2.5,3,2.0,7,260000.0,1600,0.0,1600,2244
6338,1.0,4,1.5,7,505000.0,1480,0.0,1480,12675
6339,1.0,2,1.0,7,260000.0,700,0.0,700,4800
6340,1.0,2,1.0,7,430000.0,700,0.0,700,4800
6341,2.5,4,2.0,10,905000.0,3520,0.0,3520,12193
6342,2.0,3,2.0,8,440000.0,1650,0.0,1650,6408
6343,1.0,4,1.5,7,439500.0,1360,0.0,1360,5500
6344,2.0,3,1.0,6,270000.0,680,670.0,1350,6696
6345,2.5,3,2.0,7,306500.0,1970,0.0,1970,6291
6346,2.0,3,2.0,8,380000.0,1310,160.0,1470,1656
6347,1.75,4,1.0,7,215000.0,1610,0.0,1610,9652
