,bathrooms,bedrooms,floors,grade,price,sqft_above,sqft_basement,sqft_lot
5113,2.5,4.0,1.0,7.0,308130.0,1650.0,650.0,7500.0
5114,1.0,2.0,1.0,7.0,310000.0,1050.0,0.0,2699.0
5115,1.0,2.0,1.0,6.0,235000.0,1500.0,0.0,8015.0
5116,1.0,3.0,1.0,6.0,215000.0,1150.0,0.0,7560.0
5117,1.5,4.0,1.0,7.0,210000.0,1370.0,550.0,10403.0
5118,2.75,4.0,2.0,10.0,730000.0,3660.0,0.0,150282.0
5119,1.75,3.0,1.0,7.0,245000.0,1140.0,580.0,9342.0
5120,2.25,3.0,1.0,8.0,540000.0,1470.0,630.0,20018.0
5121,2.5,4.0,2.0,8.0,299000.0,2400.0,0.0,6078.0
5122,2.5,3.0,2.0,10.0,510000.0,2540.0,0.0,40106.0
5123,1.75,4.0,1.0,7.0,198000.0,1050.0,1030.0,7200.0
5124,3.25,5.0,2.0,10.0,950000.0,3400.0,0.0,7452.0
5125,1.75,4.0,2.0,8.0,300000.0,2200.0,0.0,7600.0
5126,1.75,5.0,1.0,7.0,528000.0,1200.0,940.0,8580.0
5127,3.25,5.0,2.0,9.0,507000.0,3030.0,820.0,16249.0
5128,3.25,4.0,2.0,9.0,770000.0,3060.0,1210.0,6384.0
5129,1.75,3.0,1.0,7.0,255000.0,1340.0,0.0,7210.0
5130,1.5,1.0,1.5,8.0,220000.0,1100.0,0.0,3451.0
5131,2.75,5.0,2.0,9.0,690700.0,2870.0,0.0,5349.0
5132,1.0,2.0,1.0,7.0,447000.0,1320.0,0.0,8380.0
5133,2.0,6.0,1.0,7.0,755000.0,1270.0,880.0,4505.0
5134,1.5,4.0,1.5,7.0,700000.0,1480.0,990.0,6000.0
5135,2.75,4.0,1.0,7.0,250000.0,1000.0,910.0,7700.0
5136,2.5,3.0,2.0,7.0,320000.0,2130.0,0.0,6969.0
5137,2.5,4.0,2.0,9.0,565000.0,2240.0,0.0,14667.0
5138,2.75,5.0,2.0,7.0,754300.0,1680.0,120.0,4500.0
5139,1.5,3.0,1.0,8.0,650000.0,1400.0,0.0,9000.0
5140,2.5,4.0,2.0,8.0,529888.0,3140.0,0.0,8455.0
5141,2.5,3.0,2.0,8.0,432000.0,1920.0,0.0,9812.0
5142,1.0,3.0,1.5,7.0,235000.0,1050.0,0.0,7670.0
5143,3.5,4.0,2.0,9.0,994900.0,3695.0,0.0,6556.0
5144,2.5,4.0,2.0,9.0,489000.0,2710.0,1200.0,8442.0
5145,2.75,4.0,2.0,8.0,800000.0,3010.0,0.0,7427.0
5146,1.5,4.0,1.0,7.0,370000.0,900.0,470.0,9957.0
5147,2.75,4.0,1.0,8.0,436000.0,1240.0,840.0,9600.0
5148,2.5,3.0,2.0,7.0,395000.0,2250.0,0.0,3757.0
5149,1.75,5.0,1.0,7.0,377691.0,1320.0,800.0,8399.0
5150,3.0,5.0,2.0,7.0,370000.0,2220.0,0.0,5185.0
5151,2.5,3.0,1.0,8.0,515000.0,1440.0,0.0,4394.0
5152,1.0,3.0,1.0,7.0,169000.0,910.0,0.0,7686.0
5153,1.0,3.0,1.0,7.0,475000.0,1270.0,0.0,4268.0
5154,2.5,3.0,2.0,9.0,420000.0,2480.0,0.0,6180.0
5155,2.75,6.0,2.0,9.0,1300000.0,2510.0,120.0,9420.0
5156,2.0,3.0,2.0,9.0,822000.0,1840.0,570.0,13300.0
5157,2.75,4.0,1.0,9.0,1500000.0,2310.0,620.0,25697.0
5158,2.25,3.0,1.0,8.0,485000.0,1180.0,390.0,6810.0
5159,1.0,4.0,1.0,7.0,270000.0,1200.0,700.0,8505.0
5160,2.5,6.0,1.0,8.0,300000.0,1390.0,1200.0,11250.0
5161,2.5,4.0,2.0,9.0,878000.0,3810.0,0.0,7728.0
5162,2.5,3.0,2.0,9.0,590000.0,2290.0,0.0,4203.0
5164,1.75,3.0,1.0,7.0,240000.0,1100.0,0.0,7373.0
5165,2.5,4.0,2.0,8.0,395000.0,2810.0,0.0,10951.0
5166,1.0,3.0,1.0,6.0,169000.0,890.0,0.0,7110.0
5167,2.0,3.0,1.0,7.0,200500.0,1280.0,0.0,14972.0
5168,2.5,3.0,2.0,8.0,308000.0,2320.0,0.0,7140.0
5169,2.25,3.0,2.0,8.0,290256.0,1720.0,0.0,7885.0
5170,1.75,3.0,1.0,7.0,279950.0,1040.0,490.0,8800.0
5171,1.75,3.0,1.0,7.0,195000.0,1580.0,0.0,7875.0
5172,1.0,3.0,1.0,6.0,630000.0,1360.0,0.0,13000.0
5174,2.25,3.0,2.0,8.0,478000.0,1640.0,0.0,3896.0
5176,2.25,3.0,2.0,9.0,639000.0,1400.0,0.0,2421.0
5177,2.75,4.0,2.0,9.0,623000.0,2300.0,0.0,12633.0
5178,1.75,3.0,1.0,7.0,220000.0,1260.0,640.0,7680.0
5179,2.25,3.0,1.0,8.0,526000.0,1250.0,750.0,18099.0
5180,1.0,2.0,1.0,6.0,243500.0,900.0,0.0,5016.0
5181,2.5,4.0,2.0,9.0,750000.0,2890.0,90.0,4930.0
5182,2.0,4.0,1.0,7.0,329000.0,1850.0,0.0,9126.0
5183,1.0,4.0,1.5,7.0,525000.0,1570.0,0.0,4000.0
5184,1.0,2.0,1.0,6.0,190000.0,670.0,0.0,3101.0
5186,2.5,3.0,2.0,8.0,355000.0,2110.0,0.0,4038.0
5187,1.75,3.0,1.0,8.0,650000.0,1570.0,400.0,54450.0
5188,2.75,3.0,1.5,7.0,678500.0,1210.0,0.0,3600.0
5189,2.5,4.0,2.0,9.0,669950.0,2670.0,0.0,11877.0
5190,2.25,3.0,1.0,10.0,850000.0,3000.0,0.0,18450.0
5191,2.75,3.0,2.0,8.0,572000.0,2200.0,0.0,3885.0
5192,1.75,3.0,1.0,8.0,492450.0,1200.0,0.0,13002.0
5193,1.75,3.0,1.0,8.0,813000.0,2080.0,0.0,11866.0
5194,2.0,3.0,1.0,8.0,710000.0,1780.0,0.0,9732.0
5195,1.5,3.0,2.0,8.0,792500.0,1330.0,630.0,2400.0
5196,1.5,5.0,1.5,7.0,285900.0,1690.0,0.0,7725.0
5197,2.0,3.0,1.0,7.0,389000.0,1250.0,830.0,12972.0
5198,2.25,3.0,2.0,8.0,675000.0,1490.0,580.0,2833.0
5199,0.75,2.0,1.0,4.0,352000.0,760.0,0.0,33801.0
5200,3.25,4.0,2.0,11.0,1050000.0,4020.0,0.0,11588.0
5201,1.75,4.0,1.0,8.0,768500.0,1820.0,1800.0,10400.0
5202,2.0,4.0,1.0,7.0,500000.0,1230.0,1100.0,7778.0
5203,2.5,3.0,1.0,7.0,685000.0,1460.0,0.0,8800.0
5204,2.75,4.0,1.0,8.0,648475.0,1200.0,1050.0,5700.0
5205,5.0,6.0,2.0,7.0,655000.0,2850.0,0.0,6600.0
5206,2.75,4.0,2.0,8.0,895000.0,1730.0,910.0,4000.0
5207,1.0,3.0,1.0,7.0,195000.0,960.0,350.0,9554.0
5208,2.5,4.0,2.0,9.0,368000.0,2720.0,0.0,7350.0
5209,3.5,4.0,2.0,11.0,997000.0,3430.0,0.0,13609.0
5210,2.75,3.0,1.0,7.0,335000.0,1340.0,650.0,19991.0
5211,2.0,3.0,1.0,7.0,250000.0,1170.0,0.0,7258.0
5212,1.75,3.0,1.0,8.0,278500.0,1390.0,0.0,8980.0
5213,1.5,4.0,2.0,7.0,260000.0,1540.0,0.0,7300.0
5214,1.0,2.0,1.0,6.0,162500.0,760.0,0.0,6141.0
5215,1.0,4.0,1.0,6.0,239000.0,1280.0,0.0,8316.0
5216,2.5,4.0,2.0,8.0,600000.0,2990.0,0.0,5122.0
5217,2.25,4.0,2.0,7.0,350000.0,1770.0,0.0,7778.0
5218,3.75,5.0,2.0,10.0,852500.0,3830.0,0.0,8131.0
5219,2.5,3.0,2.0,9.0,485000.0,2870.0,0.0,5490.0
5220,1.0,3.0,1.0,6.0,299000.0,1520.0,0.0,8320.0
5221,1.0,2.0,1.0,5.0,227450.0,660.0,0.0,6509.0
5222,1.0,3.0,1.0,7.0,383000.0,1200.0,600.0,5612.0
5223,3.25,2.0,1.0,9.0,835000.0,2370.0,1200.0,392475.0
5224,1.5,5.0,1.5,8.0,760000.0,1920.0,1130.0,2992.0
5225,1.0,2.0,1.0,7.0,532500.0,820.0,0.0,3000.0
5226,2.5,3.0,1.0,8.0,635000.0,1950.0,1660.0,26359.0
5227,2.0,3.0,1.0,7.0,438500.0,770.0,720.0,3072.0
5228,2.5,3.0,1.5,7.0,545500.0,1360.0,200.0,9361.0
5229,1.75,3.0,1.0,7.0,675000.0,1660.0,0.0,9549.0
5230,1.75,3.0,1.0,6.0,450000.0,760.0,420.0,4080.0
5231,1.0,3.0,1.0,5.0,199999.0,960.0,0.0,10815.0
5232,1.5,3.0,1.0,7.0,375000.0,1630.0,0.0,16170.0
5233,2.25,4.0,2.0,8.0,600000.0,2260.0,0.0,43847.0
5234,1.5,3.0,1.0,7.0,292600.0,1520.0,0.0,7123.0
5235,2.75,5.0,1.0,8.0,1040000.0,1650.0,1400.0,8904.0
5236,1.0,3.0,1.0,8.0,610000.0,1000.0,0.0,4959.0
5237,2.5,4.0,2.0,8.0,397450.0,2650.0,0.0,9451.0
5238,2.25,3.0,1.0,8.0,382000.0,1270.0,480.0,15528.0
5239,2.25,3.0,1.0,8.0,370000.0,1270.0,500.0,7667.0
5240,2.25,3.0,1.0,8.0,520000.0,1270.0,500.0,7667.0
5241,1.0,2.0,1.0,6.0,260000.0,770.0,0.0,7906.0
5242,2.5,4.0,2.0,8.0,890000.0,3370.0,0.0,7200.0
5244,1.0,3.0,1.0,7.0,205000.0,1050.0,0.0,8498.0
5246,2.0,3.0,2.0,8.0,424240.0,2080.0,0.0,12094.0
5247,2.0,3.0,2.0,8.0,589950.0,2080.0,0.0,12094.0
5248,1.75,4.0,1.0,7.0,582000.0,1190.0,930.0,4650.0
5249,2.5,3.0,2.0,9.0,349000.0,2550.0,0.0,7709.0
5250,1.0,3.0,1.0,7.0,658000.0,1290.0,0.0,12005.0
5251,2.75,5.0,1.5,7.0,294000.0,1060.0,730.0,5000.0
5252,3.5,5.0,2.0,8.0,690000.0,1860.0,860.0,7598.0
5253,1.0,3.0,1.5,7.0,600000.0,1040.0,0.0,5000.0
5255,1.75,3.0,1.0,7.0,220000.0,1650.0,0.0,8850.0
5256,2.25,4.0,1.0,8.0,440000.0,1460.0,620.0,15750.0
5257,2.5,4.0,2.0,8.0,439990.0,1540.0,0.0,1994.0
5258,2.5,4.0,2.0,10.0,815000.0,3880.0,0.0,7208.0
5259,2.25,4.0,2.0,8.0,535000.0,1860.0,0.0,3766.0
5260,1.75,3.0,1.0,7.0,215000.0,1280.0,0.0,10016.0
5261,2.5,3.0,1.5,8.0,605000.0,2100.0,1100.0,35012.0
5262,2.5,3.0,2.0,8.0,349900.0,2200.0,0.0,7278.0
5263,1.0,3.0,1.0,7.0,495000.0,1070.0,500.0,5510.0
5264,2.5,3.0,2.0,8.0,515100.0,2074.0,0.0,4900.0
5265,2.5,4.0,2.0,9.0,620000.0,2450.0,0.0,55387.0
5266,2.25,4.0,2.0,9.0,657500.0,2520.0,0.0,10370.0
5267,1.75,5.0,1.0,7.0,250000.0,1190.0,1000.0,8250.0
5268,1.75,5.0,1.0,7.0,385000.0,1190.0,1000.0,8250.0
5269,1.5,3.0,1.0,7.0,307000.0,2320.0,0.0,7500.0
5270,2.5,3.0,1.0,7.0,288000.0,1090.0,280.0,9253.0
5271,1.75,3.0,1.5,6.0,226450.0,1730.0,0.0,7200.0
5272,2.5,3.0,1.0,7.0,390000.0,1110.0,530.0,6991.0
5273,1.0,3.0,1.0,6.0,350000.0,1300.0,0.0,10236.0
5274,1.5,3.0,1.0,7.0,368000.0,1060.0,500.0,7884.0
5275,1.0,2.0,1.0,6.0,469000.0,730.0,390.0,4284.0
5276,2.25,3.0,2.0,9.0,865000.0,2670.0,0.0,150270.0
5277,2.5,5.0,1.5,8.0,515000.0,3810.0,0.0,15916.0
5278,1.75,3.0,1.0,7.0,410000.0,1440.0,0.0,8560.0
5279,1.0,4.0,1.0,5.0,210000.0,1200.0,0.0,43560.0
5280,1.75,3.0,1.0,7.0,460000.0,820.0,700.0,7700.0
5281,2.5,4.0,1.0,8.0,241500.0,1830.0,670.0,9654.0
5282,2.25,4.0,2.0,8.0,322200.0,2010.0,0.0,19000.0
5283,1.0,4.0,1.5,7.0,279000.0,1210.0,0.0,6000.0
5284,1.0,2.0,1.0,6.0,303000.0,1100.0,0.0,27007.0
5285,1.5,3.0,1.0,6.0,420000.0,800.0,250.0,6615.0
5286,1.75,3.0,1.0,7.0,249000.0,1380.0,740.0,18335.0
5287,1.0,3.0,1.0,6.0,294950.0,1240.0,0.0,8840.0
5288,3.5,4.0,2.0,10.0,1320000.0,2560.0,900.0,3997.0
5289,1.75,3.0,1.0,7.0,335000.0,1270.0,0.0,4800.0
5290,2.25,4.0,1.5,10.0,1160000.0,2020.0,960.0,8051.0
5291,1.0,2.0,1.5,7.0,520000.0,1250.0,0.0,3708.0
5292,1.75,4.0,1.0,8.0,560000.0,1740.0,0.0,8800.0
5293,1.5,4.0,2.0,7.0,243400.0,1730.0,0.0,7464.0
5294,2.0,3.0,1.0,7.0,405000.0,1240.0,0.0,14404.0
5295,1.0,2.0,1.5,7.0,495000.0,1670.0,0.0,14695.0
5296,2.5,4.0,2.0,8.0,350000.0,2140.0,0.0,7095.0
5297,2.75,5.0,1.0,7.0,368500.0,1520.0,1010.0,7601.0
5298,1.0,2.0,1.0,6.0,99000.0,960.0,0.0,8236.0
5299,3.75,4.0,2.0,11.0,1070000.0,4130.0,0.0,12320.0
5300,1.75,4.0,1.0,8.0,430000.0,1710.0,0.0,7724.0
5301,1.5,3.0,1.0,7.0,412500.0,1490.0,0.0,8475.0
5302,3.25,4.0,2.0,11.0,1120000.0,4750.0,0.0,62365.0
5303,2.5,4.0,2.0,11.0,915000.0,3400.0,0.0,35062.0
5304,2.5,3.0,2.0,8.0,535000.0,2210.0,0.0,7620.0
5305,1.5,3.0,1.0,8.0,390000.0,1130.0,520.0,8676.0
5306,1.5,3.0,1.0,7.0,499000.0,780.0,480.0,3135.0
5307,1.0,3.0,1.0,7.0,375000.0,1260.0,700.0,7955.0
5308,2.5,4.0,2.0,8.0,349000.0,1800.0,0.0,7620.0
5309,2.25,3.0,1.0,7.0,635000.0,1240.0,700.0,7482.0
5310,2.75,4.0,2.0,9.0,682000.0,2820.0,0.0,8009.0
5311,2.25,4.0,1.0,8.0,321027.0,1920.0,900.0,16770.0
5312,1.0,2.0,1.0,5.0,150000.0,720.0,0.0,4120.0
5313,1.75,3.0,1.0,7.0,410000.0,1110.0,530.0,17583.0
5315,2.5,6.0,1.0,6.0,194990.0,1060.0,500.0,7144.0
5316,1.75,4.0,1.0,7.0,475000.0,1210.0,700.0,8775.0
5317,1.75,5.0,2.0,7.0,530000.0,1570.0,0.0,3000.0
5318,2.5,4.0,2.0,8.0,319950.0,2038.0,0.0,7643.0
5319,2.25,3.0,1.0,7.0,210000.0,1220.0,500.0,9435.0
5320,2.75,3.0,1.5,7.0,485000.0,1670.0,0.0,3330.0
5321,2.75,4.0,2.0,9.0,774000.0,2830.0,0.0,10240.0
5322,2.0,4.0,1.0,7.0,478000.0,1210.0,480.0,8208.0
5323,2.5,4.0,2.0,7.0,385000.0,1620.0,0.0,5280.0
5324,2.5,4.0,2.0,9.0,595000.0,2360.0,0.0,43017.0
5325,1.5,3.0,1.0,7.0,285000.0,1170.0,310.0,7117.0
5326,2.5,4.0,2.0,9.0,723000.0,2700.0,0.0,4004.0
5327,1.5,3.0,1.0,7.0,279000.0,1240.0,540.0,16000.0
5328,1.5,3.0,1.0,6.0,195000.0,1430.0,0.0,7560.0
5329,1.0,2.0,1.0,8.0,625000.0,1170.0,990.0,2192.0
5330,1.75,3.0,2.0,8.0,270000.0,1800.0,0.0,9314.0
5331,2.0,2.0,1.0,8.0,559000.0,1930.0,0.0,5520.0
5332,2.25,4.0,1.0,8.0,474000.0,1330.0,630.0,14834.0
5333,2.5,4.0,2.0,8.0,303500.0,1920.0,0.0,7345.0
5334,1.75,3.0,1.0,6.0,350000.0,1470.0,0.0,8645.0
5335,3.0,5.0,1.0,7.0,367500.0,1680.0,1300.0,10064.0
5336,3.0,5.0,1.0,7.0,595000.0,1680.0,1300.0,10064.0
5337,2.0,3.0,1.0,8.0,589000.0,2360.0,0.0,118483.0
5338,1.75,3.0,1.0,7.0,585000.0,1790.0,0.0,87213.0
5339,2.25,3.0,1.0,8.0,482975.0,1370.0,760.0,8801.0
5340,2.5,4.0,2.0,8.0,365500.0,2030.0,0.0,4499.0
5341,2.0,4.0,1.0,8.0,570000.0,1790.0,0.0,7800.0
5342,2.5,3.0,2.0,8.0,335000.0,2260.0,0.0,8040.0
5343,2.0,4.0,1.5,7.0,767500.0,1450.0,900.0,4815.0
5344,2.5,3.0,2.0,8.0,386591.0,1150.0,540.0,1613.0
5345,1.0,3.0,1.5,7.0,279000.0,1320.0,0.0,5750.0
5346,2.5,4.0,2.0,9.0,620000.0,2690.0,0.0,32780.0
5347,2.25,4.0,1.0,7.0,407000.0,1710.0,1100.0,23400.0
5348,2.5,3.0,2.0,8.0,364250.0,2280.0,0.0,213879.0
5349,2.5,4.0,2.0,8.0,399000.0,2540.0,330.0,9292.0
5350,2.5,3.0,1.5,10.0,766950.0,3030.0,0.0,30007.0
5351,2.75,4.0,2.0,9.0,710000.0,2940.0,0.0,4232.0
5352,1.0,3.0,1.0,6.0,320000.0,1190.0,0.0,4120.0
5353,2.5,3.0,2.0,7.0,300000.0,1800.0,0.0,3253.0
5354,1.75,3.0,1.0,8.0,263000.0,1180.0,400.0,9187.0
5355,2.5,3.0,2.0,8.0,445000.0,1730.0,0.0,4408.0
5356,2.0,3.0,1.0,7.0,554000.0,1910.0,0.0,9001.0
5357,1.75,2.0,1.0,6.0,335000.0,940.0,60.0,5100.0
5358,2.75,4.0,1.0,7.0,307000.0,1260.0,1260.0,6964.0
5359,1.0,3.0,1.0,7.0,404000.0,970.0,450.0,8160.0
5360,3.5,4.0,2.0,9.0,775000.0,3080.0,0.0,5250.0
5361,1.0,3.0,1.0,7.0,220000.0,1060.0,0.0,9126.0
5362,2.5,4.0,2.0,8.0,518000.0,2160.0,0.0,9750.0
5363,3.5,4.0,2.0,10.0,1600000.0,4060.0,0.0,9486.0
5364,2.25,1.0,2.0,7.0,315000.0,1100.0,840.0,2550.0
5365,2.5,4.0,2.0,8.0,572650.0,2250.0,0.0,11349.0
5366,1.0,2.0,1.0,6.0,350000.0,850.0,770.0,9205.0
5367,1.0,2.0,1.0,6.0,285000.0,920.0,0.0,5850.0
5368,2.5,3.0,2.0,7.0,231000.0,1370.0,0.0,7247.0
5369,1.0,3.0,1.0,6.0,179000.0,920.0,0.0,5200.0
5370,1.5,3.0,1.0,7.0,244000.0,1360.0,0.0,9625.0
5372,2.5,6.0,2.0,8.0,610000.0,3210.0,400.0,12033.0
5373,2.5,4.0,2.0,9.0,419000.0,3010.0,0.0,9155.0
5374,1.75,3.0,1.0,8.0,779000.0,1420.0,900.0,6400.0
5375,3.0,5.0,1.0,7.0,695000.0,1870.0,1420.0,14134.0
5376,2.5,3.0,2.0,8.0,319900.0,2040.0,0.0,7580.0
5377,2.75,3.0,1.0,8.0,329000.0,1320.0,600.0,7700.0
5378,2.5,3.0,2.0,8.0,475226.0,2120.0,0.0,4512.0
5379,2.5,3.0,2.0,9.0,638000.0,2170.0,0.0,5000.0
5380,1.5,2.0,1.0,7.0,440000.0,900.0,430.0,15873.0
5381,2.0,3.0,1.0,6.0,214000.0,800.0,780.0,5080.0
5382,2.75,3.0,2.0,10.0,600000.0,2210.0,1370.0,14217.0
5383,2.0,4.0,2.0,9.0,935000.0,1850.0,730.0,4500.0
5384,1.75,4.0,1.5,8.0,630000.0,1670.0,260.0,10210.0
5385,2.5,3.0,2.0,7.0,575000.0,2120.0,0.0,4780.0
5386,2.5,3.0,1.5,8.0,345000.0,1410.0,0.0,20466.0
5387,1.75,4.0,1.0,7.0,323000.0,1310.0,0.0,9690.0
5388,2.5,3.0,1.0,10.0,425000.0,2670.0,0.0,13218.0
5389,2.25,2.0,1.0,7.0,411000.0,1010.0,900.0,108900.0
5390,1.5,4.0,1.0,6.0,299800.0,1530.0,0.0,9000.0
5391,1.75,6.0,2.5,9.0,823000.0,2780.0,140.0,5000.0
5392,1.0,3.0,1.0,7.0,200000.0,1010.0,0.0,8108.0
5393,1.75,4.0,1.0,9.0,760000.0,1630.0,820.0,13300.0
5394,2.5,4.0,2.0,7.0,359950.0,1820.0,0.0,3899.0
5395,2.5,4.0,1.0,7.0,375000.0,1470.0,620.0,8325.0
5396,1.75,2.0,1.0,7.0,295000.0,1100.0,1100.0,89298.0
5397,3.0,4.0,2.0,8.0,250000.0,1570.0,680.0,7882.0
5398,2.25,3.0,3.0,8.0,497000.0,1450.0,0.0,1387.0
5399,2.5,4.0,2.0,8.0,520000.0,2280.0,0.0,8798.0
5400,3.5,4.0,2.0,8.0,365000.0,2100.0,620.0,6781.0
5401,2.25,3.0,1.0,8.0,459900.0,1460.0,790.0,8000.0
5402,2.0,3.0,1.0,7.0,158000.0,940.0,150.0,6090.0
5403,2.0,3.0,1.0,7.0,294700.0,1300.0,0.0,9600.0
5404,2.25,4.0,2.0,7.0,439950.0,2780.0,0.0,15075.0
5405,2.25,4.0,1.0,8.0,899000.0,1550.0,740.0,40946.0
5406,1.75,3.0,1.0,7.0,535000.0,1390.0,940.0,12141.0
5407,4.5,4.0,2.0,10.0,530000.0,4060.0,0.0,10800.0
5408,2.0,4.0,1.0,8.0,215000.0,1470.0,0.0,7000.0
5409,1.0,2.0,1.0,6.0,290000.0,920.0,0.0,5400.0
5410,2.75,5.0,2.0,9.0,798000.0,3220.0,0.0,5934.0
5411,2.5,4.0,2.0,9.0,785000.0,3270.0,0.0,9578.0
5412,1.75,3.0,1.0,8.0,433000.0,1730.0,430.0,8565.0
5413,1.0,2.0,1.0,7.0,425000.0,1010.0,140.0,6835.0
5414,2.5,4.0,1.0,8.0,654000.0,1540.0,700.0,7540.0
5415,1.5,3.0,2.0,6.0,215000.0,1280.0,0.0,5065.0
5417,1.75,3.0,1.0,8.0,675000.0,1680.0,0.0,10500.0
5418,2.75,5.0,1.0,7.0,665000.0,1550.0,780.0,8000.0
5419,2.5,4.0,2.0,10.0,835000.0,3030.0,0.0,29163.0
5420,3.0,6.0,2.0,7.0,525000.0,2880.0,0.0,7560.0
5421,2.75,3.0,2.0,7.0,780000.0,2010.0,900.0,3094.0
5422,3.25,4.0,2.0,10.0,844000.0,3090.0,0.0,67518.0
5423,2.75,4.0,2.0,8.0,680000.0,2720.0,0.0,54048.0
5424,1.5,3.0,1.0,7.0,290000.0,1310.0,0.0,8100.0
5425,1.0,2.0,1.0,8.0,560000.0,1360.0,430.0,15783.0
5426,2.5,3.0,2.0,9.0,605500.0,2830.0,0.0,6536.0
5427,2.5,4.0,2.0,9.0,762500.0,3150.0,0.0,5979.0
5428,3.25,5.0,2.0,9.0,1740000.0,2910.0,1020.0,5500.0
5429,2.75,6.0,1.0,8.0,665000.0,1420.0,1420.0,8346.0
5430,1.0,5.0,1.5,7.0,540000.0,1640.0,840.0,4400.0
5431,2.5,3.0,1.0,7.0,375000.0,1330.0,600.0,6180.0
5432,1.0,3.0,1.0,6.0,342000.0,720.0,540.0,6826.0
5433,1.0,3.0,1.0,6.0,340000.0,670.0,0.0,23522.0
5434,3.25,5.0,2.0,10.0,1250000.0,2540.0,1390.0,12719.0
5435,2.5,4.0,2.0,10.0,693000.0,3160.0,0.0,13063.0
5436,1.75,4.0,1.0,8.0,638500.0,1770.0,0.0,12462.0
5437,3.0,5.0,2.0,8.0,805000.0,2240.0,0.0,18265.0
5438,1.0,3.0,1.0,7.0,250000.0,990.0,0.0,8062.0
5439,2.5,3.0,2.0,7.0,325000.0,1580.0,0.0,4698.0
5440,1.75,4.0,2.0,7.0,270000.0,1560.0,0.0,4290.0
5441,2.5,6.0,2.0,8.0,880000.0,1760.0,880.0,3680.0
5442,1.75,2.0,1.0,6.0,300000.0,1440.0,680.0,6350.0
5443,1.0,2.0,1.0,6.0,290000.0,1200.0,0.0,8750.0
5444,4.0,4.0,1.0,10.0,2850000.0,2870.0,2170.0,17208.0
5445,1.0,3.0,1.0,5.0,259950.0,1260.0,200.0,5825.0
5446,3.25,4.0,2.0,13.0,1780000.0,4890.0,0.0,13402.0
5447,1.0,3.0,1.0,7.0,299950.0,1580.0,0.0,5250.0
5448,2.25,3.0,1.0,8.0,483000.0,1330.0,770.0,43560.0
5449,2.25,3.0,1.0,8.0,890000.0,2060.0,0.0,8640.0
5450,2.5,3.0,1.5,8.0,719000.0,1690.0,0.0,4500.0
5451,3.0,4.0,1.0,8.0,785000.0,1920.0,1450.0,100681.0
5452,2.5,3.0,2.0,9.0,660000.0,2330.0,0.0,3995.0
5453,1.75,4.0,1.0,7.0,264000.0,1080.0,740.0,8118.0
5454,1.75,3.0,1.0,8.0,575000.0,1890.0,0.0,11141.0
5455,3.75,4.0,1.0,10.0,1220000.0,3820.0,0.0,53574.0
5456,2.5,3.0,2.0,9.0,475000.0,2770.0,0.0,98881.0
5457,3.5,4.0,2.0,10.0,845800.0,3020.0,0.0,12750.0
5458,1.75,3.0,1.0,7.0,352500.0,1170.0,0.0,8182.0
5459,1.0,3.0,1.0,7.0,347000.0,1270.0,0.0,8400.0
5460,2.75,4.0,2.0,8.0,560000.0,1950.0,0.0,6192.0
5461,2.75,4.0,1.0,7.0,323000.0,1330.0,900.0,50094.0
5462,1.75,3.0,1.5,7.0,595000.0,2220.0,0.0,22081.0
5463,2.0,4.0,1.0,7.0,257500.0,1170.0,890.0,6400.0
5464,1.0,3.0,1.0,7.0,450000.0,1100.0,0.0,4600.0
5465,1.0,4.0,1.0,7.0,410000.0,900.0,240.0,7208.0
5466,1.75,3.0,1.0,9.0,810000.0,1320.0,660.0,13503.0
5467,3.0,5.0,1.0,7.0,372500.0,1300.0,1180.0,10090.0
5468,1.0,3.0,1.0,7.0,325000.0,1050.0,0.0,9083.0
5469,1.0,3.0,1.0,6.0,280000.0,1260.0,0.0,7660.0
5470,2.0,3.0,1.0,6.0,258000.0,880.0,800.0,19978.0
5471,1.0,4.0,1.5,7.0,329950.0,1360.0,0.0,5900.0
5472,2.5,4.0,1.0,9.0,836000.0,2030.0,420.0,12987.0
5473,2.5,5.0,2.0,8.0,365000.0,2260.0,0.0,7040.0
5474,1.0,2.0,1.0,5.0,111300.0,1060.0,0.0,6000.0
5475,2.5,4.0,2.0,10.0,864000.0,3720.0,0.0,105850.0
5476,1.75,3.0,1.0,7.0,725000.0,1610.0,0.0,8613.0
5477,2.5,4.0,2.0,8.0,550000.0,2670.0,680.0,6605.0
5478,1.0,2.0,1.0,7.0,130000.0,790.0,0.0,7500.0
5479,1.75,2.0,1.0,7.0,765000.0,990.0,670.0,4000.0
5480,1.5,3.0,1.0,7.0,255000.0,1420.0,0.0,7480.0
5481,2.5,3.0,1.0,8.0,439500.0,1570.0,0.0,40003.0
5482,1.75,3.0,1.0,7.0,268000.0,1250.0,0.0,5546.0
5483,1.75,3.0,1.0,7.0,985000.0,1700.0,0.0,8534.0
5484,2.5,4.0,2.0,10.0,751305.0,2660.0,0.0,8469.0
5485,1.0,3.0,1.5,6.0,280000.0,1350.0,0.0,7553.0
5486,2.0,4.0,1.0,7.0,304000.0,1110.0,700.0,8750.0
5487,2.75,4.0,2.0,8.0,200000.0,1730.0,480.0,13235.0
5488,1.5,3.0,1.0,7.0,325000.0,1420.0,700.0,41325.0
5489,2.25,3.0,2.0,8.0,736000.0,1540.0,930.0,11603.0
